Hour,Load [W],Flow Rate [m3/s]
6578,94.32,0.000303
6579,92.83,0.000303
6580,60.72,0.000303
6581,0.01,0.000303
6582,0.01,0.000303
6583,0.01,0.000303
6584,0.01,0.000303
6585,0.01,0.000303
6586,0.01,0.000303
6587,0.01,0.000303
6588,0.01,0.000303
6589,0.01,0.000303
6590,0.01,0.000303
6591,0.01,0.000303
6592,0.01,0.000303
6593,0.01,0.000303
6594,68.17,0.000303
6595,109.37,0.000303
6596,120.76,0.000303
6597,104.36,0.000303
6598,66.6,0.000303
6599,17.26,0.000303
6600,0.01,0.000303
6601,0.01,0.000303
6602,0.01,0.000303
6603,0.01,0.000303
6604,0.01,0.000303
6605,0.01,0.000303
6606,64.95,0.000303
6607,131.15,0.000303
6608,186.62,0.000303
6609,220.8,0.000303
6610,226.73,0.000303
6611,202.64,0.000303
6612,152.83,0.000303
6613,87.59,0.000303
6614,22.07,0.000303
6615,0.01,0.000303
6616,0.01,0.000303
6617,0.01,0.000303
6618,97.35,0.000303
6619,254.16,0.000303
6620,460.75,0.000303
6621,697.33,0.000303
6622,935.26,0.000303
6623,1139.75,0.000303
6624,1273.69,0.000303
6625,1302.23,0.000303
6626,1197.64,0.000303
6627,943.71,0.000303
6628,539.25,0.000303
6629,0.01,0.000303
6630,0.01,0.000303
6631,0.01,0.000303
6632,0.01,0.000303
6633,0.01,0.000303
6634,0.01,0.000303
6635,0.01,0.000303
6636,0.01,0.000303
6637,0.01,0.000303
6638,0.01,0.000303
6639,0.01,0.000303
6640,0.01,0.000303
6641,0.01,0.000303
6642,1128.1,0.000303
6643,2223.73,0.000303
6644,3198.56,0.000303
6645,3972.13,0.000303
6646,4479.09,0.000303
6647,4675.13,0.000303
6648,4540.93,0.000303
6649,4083.82,0.000303
6650,3336.95,0.000303
6651,2356.29,0.000303
6652,1215.6,0.000303
6653,0.01,0.000303
6654,0.01,0.000303
6655,0.01,0.000303
6656,0.01,0.000303
6657,0.01,0.000303
6658,0.01,0.000303
6659,0.01,0.000303
6660,0.01,0.000303
6661,0.01,0.000303
6662,0.01,0.000303
6663,0.01,0.000303
6664,0.01,0.000303
6665,0.01,0.000303
6666,1055.53,0.000303
6667,2023.44,0.000303
6668,2843.64,0.000303
6669,3466.33,0.000303
6670,3854.36,0.000303
6671,3984.94,0.000303
6672,3850.6,0.000303
6673,3459.52,0.000303
6674,2835.18,0.000303
6675,2015.3,0.000303
6676,1050.14,0.000303
6677,0.01,0.000303
6678,0.01,0.000303
6679,0.01,0.000303
6680,0.01,0.000303
6681,0.01,0.000303
6682,0.01,0.000303
6683,0.01,0.000303
6684,0.01,0.000303
6685,0.01,0.000303
6686,0.01,0.000303
6687,0.01,0.000303
6688,0.01,0.000303
6689,0.01,0.000303
6690,1183.21,0.000303
6691,2288.92,0.000303
6692,3234.89,0.000303
6693,3950.61,0.000303
6694,4383.43,0.000303
6695,4503.14,0.000303
6696,4304.75,0.000303
6697,3808.91,0.000303
6698,3060.09,0.000303
6699,2122.48,0.000303
6700,1074.18,0.000303
6701,0.01,0.000303
6702,0.01,0.000303
6703,0.01,0.000303
6704,0.01,0.000303
6705,0.01,0.000303
6706,0.01,0.000303
6707,0.01,0.000303
6708,0.01,0.000303
6709,0.01,0.000303
6710,0.01,0.000303
6711,0.01,0.000303
6712,0.01,0.000303
6713,0.01,0.000303
6714,491.91,0.000303
6715,856.79,0.000303
6716,1081.53,0.000303
6717,1168.79,0.000303
6718,1134.98,0.000303
6719,1006.88,0.000303
6720,817.38,0.000303
6721,601,0.000303
6722,389.64,0.000303
6723,209.06,0.000303
6724,76.59,0.000303
6725,0.01,0.000303
6726,0.01,0.000303
6727,1.08,0.000303
6728,54.94,0.000303
6729,122.28,0.000303
6730,186.22,0.000303
6731,232.7,0.000303
6732,252.38,0.000303
6733,241.64,0.000303
6734,202.59,0.000303
6735,142.2,0.000303
6736,70.78,0.000303
6737,0.01,0.000303
6738,0.01,0.000303
6739,0.01,0.000303
6740,0.01,0.000303
6741,0.01,0.000303
6742,0.01,0.000303
6743,0.01,0.000303
6744,18.62,0.000303
6745,57.36,0.000303
6746,79.29,0.000303
6747,78.03,0.000303
6748,51.03,0.000303
6749,0.01,0.000303
6750,0.01,0.000303
6751,0.01,0.000303
6752,0.01,0.000303
6753,0.01,0.000303
6754,0.01,0.000303
6755,0.01,0.000303
6756,0.01,0.000303
6757,0.01,0.000303
6758,0.01,0.000303
6759,0.01,0.000303
6760,0.01,0.000303
6761,0.01,0.000303
6762,57.11,0.000303
6763,91.6,0.000303
6764,101.12,0.000303
6765,87.36,0.000303
6766,55.74,0.000303
6767,14.44,0.000303
6768,0.01,0.000303
6769,0.01,0.000303
6770,0.01,0.000303
6771,0.01,0.000303
6772,0.01,0.000303
6773,0.01,0.000303
6774,54.26,0.000303
6775,109.54,0.000303
6776,155.83,0.000303
6777,184.33,0.000303
6778,189.24,0.000303
6779,169.09,0.000303
6780,127.5,0.000303
6781,73.06,0.000303
6782,18.4,0.000303
6783,0.01,0.000303
6784,0.01,0.000303
6785,0.01,0.000303
6786,81.1,0.000303
6787,211.67,0.000303
6788,383.64,0.000303
6789,580.49,0.000303
6790,778.37,0.000303
6791,948.33,0.000303
6792,1059.51,0.000303
6793,1082.99,0.000303
6794,995.77,0.000303
6795,784.46,0.000303
6796,448.14,0.000303
6797,0.01,0.000303
6798,0.01,0.000303
6799,0.01,0.000303
6800,0.01,0.000303
6801,0.01,0.000303
6802,0.01,0.000303
6803,0.01,0.000303
6804,0.01,0.000303
6805,0.01,0.000303
6806,0.01,0.000303
6807,0.01,0.000303
6808,0.01,0.000303
6809,0.01,0.000303
6810,934.27,0.000303
6811,1841.17,0.000303
6812,2647.63,0.000303
6813,3287.12,0.000303
6814,3705.72,0.000303
6815,3866.93,0.000303
6816,3754.98,0.000303
6817,3376.12,0.000303
6818,2757.98,0.000303
6819,1946.97,0.000303
6820,1004.17,0.000303
6821,0.01,0.000303
6822,0.01,0.000303
6823,0.01,0.000303
6824,0.01,0.000303
6825,0.01,0.000303
6826,0.01,0.000303
6827,0.01,0.000303
6828,0.01,0.000303
6829,0.01,0.000303
6830,0.01,0.000303
6831,0.01,0.000303
6832,0.01,0.000303
6833,0.01,0.000303
6834,868.77,0.000303
6835,1664.97,0.000303
6836,2339.25,0.000303
6837,2850.73,0.000303
6838,3169,0.000303
6839,3275.48,0.000303
6840,3164.21,0.000303
6841,2842.08,0.000303
6842,2328.54,0.000303
6843,1654.73,0.000303
6844,862.02,0.000303
6845,0.01,0.000303
6846,0.01,0.000303
6847,0.01,0.000303
6848,0.01,0.000303
6849,0.01,0.000303
6850,0.01,0.000303
6851,0.01,0.000303
6852,0.01,0.000303
6853,0.01,0.000303
6854,0.01,0.000303
6855,0.01,0.000303
6856,0.01,0.000303
6857,0.01,0.000303
6858,967.51,0.000303
6859,1871.11,0.000303
6860,2643.65,0.000303
6861,3227.66,0.000303
6862,3580.25,0.000303
6863,3676.99,0.000303
6864,3513.99,0.000303
6865,3108.35,0.000303
6866,2496.54,0.000303
6867,1731.11,0.000303
6868,875.86,0.000303
6869,0.01,0.000303
6870,0.01,0.000303
6871,0.01,0.000303
6872,0.01,0.000303
6873,0.01,0.000303
6874,0.01,0.000303
6875,0.01,0.000303
6876,0.01,0.000303
6877,0.01,0.000303
6878,0.01,0.000303
6879,0.01,0.000303
6880,0.01,0.000303
6881,0.01,0.000303
6882,399.46,0.000303
6883,695.54,0.000303
6884,877.72,0.000303
6885,948.25,0.000303
6886,920.55,0.000303
6887,816.4,0.000303
6888,662.55,0.000303
6889,487.01,0.000303
6890,315.64,0.000303
6891,169.31,0.000303
6892,62.01,0.000303
6893,0.01,0.000303
6894,0.01,0.000303
6895,0.88,0.000303
6896,44.42,0.000303
6897,98.85,0.000303
6898,150.48,0.000303
6899,187.99,0.000303
6900,203.83,0.000303
6901,195.09,0.000303
6902,163.51,0.000303
6903,114.73,0.000303
6904,57.09,0.000303
6905,0.01,0.000303
6906,0.01,0.000303
6907,0.01,0.000303
6908,0.01,0.000303
6909,0.01,0.000303
6910,0.01,0.000303
6911,0.01,0.000303
6912,14.98,0.000303
6913,46.14,0.000303
6914,63.75,0.000303
6915,62.72,0.000303
6916,41,0.000303
6917,0.01,0.000303
6918,0.01,0.000303
6919,0.01,0.000303
6920,0.01,0.000303
6921,0.01,0.000303
6922,0.01,0.000303
6923,0.01,0.000303
6924,0.01,0.000303
6925,0.01,0.000303
6926,0.01,0.000303
6927,0.01,0.000303
6928,0.01,0.000303
6929,0.01,0.000303
6930,45.67,0.000303
6931,73.24,0.000303
6932,80.82,0.000303
6933,69.8,0.000303
6934,44.53,0.000303
6935,11.53,0.000303
6936,0.01,0.000303
6937,0.01,0.000303
6938,0.01,0.000303
6939,0.01,0.000303
6940,0.01,0.000303
6941,0.01,0.000303
6942,43.22,0.000303
6943,87.22,0.000303
6944,124.03,0.000303
6945,146.67,0.000303
6946,150.52,0.000303
6947,134.45,0.000303
6948,101.34,0.000303
6949,58.05,0.000303
6950,14.62,0.000303
6951,0.01,0.000303
6952,0.01,0.000303
6953,0.01,0.000303
6954,64.32,0.000303
6955,167.83,0.000303
6956,304.06,0.000303
6957,459.91,0.000303
6958,616.46,0.000303
6959,750.79,0.000303
6960,838.5,0.000303
6961,856.77,0.000303
6962,787.48,0.000303
6963,620.14,0.000303
6964,354.14,0.000303
6965,0.01,0.000303
6966,0.01,0.000303
6967,0.01,0.000303
6968,0.01,0.000303
6969,0.01,0.000303
6970,0.01,0.000303
6971,0.01,0.000303
6972,0.01,0.000303
6973,0.01,0.000303
6974,0.01,0.000303
6975,0.01,0.000303
6976,0.01,0.000303
6977,0.01,0.000303
6978,734.4,0.000303
6979,1446.73,0.000303
6980,2079.62,0.000303
6981,2580.92,0.000303
6982,2908.45,0.000303
6983,3033.79,0.000303
6984,2944.8,0.000303
6985,2646.65,0.000303
6986,2161.22,0.000303
6987,1525.09,0.000303
6988,786.27,0.000303
6989,0.01,0.000303
6990,0.01,0.000303
6991,0.01,0.000303
6992,0.01,0.000303
6993,0.01,0.000303
6994,0.01,0.000303
6995,0.01,0.000303
6996,0.01,0.000303
6997,0.01,0.000303
6998,0.01,0.000303
6999,0.01,0.000303
7000,0.01,0.000303
7001,0.01,0.000303
7002,676.4,0.000303
7003,1295.77,0.000303
7004,1819.77,0.000303
7005,2216.74,0.000303
7006,2463.2,0.000303
7007,2544.9,0.000303
7008,2457.41,0.000303
7009,2206.31,0.000303
7010,1806.88,0.000303
7011,1283.48,0.000303
7012,668.33,0.000303
7013,0.01,0.000303
7014,0.01,0.000303
7015,0.01,0.000303
7016,0.01,0.000303
7017,0.01,0.000303
7018,0.01,0.000303
7019,0.01,0.000303
7020,0.01,0.000303
7021,0.01,0.000303
7022,0.01,0.000303
7023,0.01,0.000303
7024,0.01,0.000303
7025,0.01,0.000303
7026,745.56,0.000303
7027,1441.23,0.000303
7028,2035.37,0.000303
7029,2483.88,0.000303
7030,2753.99,0.000303
7031,2827.12,0.000303
7032,2700.57,0.000303
7033,2387.74,0.000303
7034,1916.9,0.000303
7035,1328.58,0.000303
7036,671.89,0.000303
7037,0.01,0.000303
7038,0.01,0.000303
7039,0.01,0.000303
7040,0.01,0.000303
7041,0.01,0.000303
7042,0.01,0.000303
7043,0.01,0.000303
7044,0.01,0.000303
7045,0.01,0.000303
7046,0.01,0.000303
7047,0.01,0.000303
7048,0.01,0.000303
7049,0.01,0.000303
7050,304.42,0.000303
7051,529.81,0.000303
7052,668.25,0.000303
7053,721.6,0.000303
7054,700.18,0.000303
7055,620.66,0.000303
7056,503.45,0.000303
7057,369.88,0.000303
7058,239.61,0.000303
7059,128.46,0.000303
7060,47.03,0.000303
7061,0.01,0.000303
7062,0.01,0.000303
7063,0.67,0.000303
7064,33.63,0.000303
7065,74.78,0.000303
7066,113.78,0.000303
7067,142.06,0.000303
7068,153.95,0.000303
7069,147.28,0.000303
7070,123.38,0.000303
7071,86.53,0.000303
7072,43.04,0.000303
7073,0.01,0.000303
7074,0.01,0.000303
7075,0.01,0.000303
7076,0.01,0.000303
7077,0.01,0.000303
7078,0.01,0.000303
7079,0.01,0.000303
7080,11.25,0.000303
7081,34.61,0.000303
7082,47.81,0.000303
7083,47,0.000303
7084,30.71,0.000303
7085,0.01,0.000303
7086,0.01,0.000303
7087,0.01,0.000303
7088,0.01,0.000303
7089,0.01,0.000303
7090,0.01,0.000303
7091,0.01,0.000303
7092,0.01,0.000303
7093,0.01,0.000303
7094,0.01,0.000303
7095,0.01,0.000303
7096,0.01,0.000303
7097,0.01,0.000303
7098,33.95,0.000303
7099,54.4,0.000303
7100,60,0.000303
7101,51.79,0.000303
7102,33.02,0.000303
7103,8.55,0.000303
7104,0.01,0.000303
7105,0.01,0.000303
7106,0.01,0.000303
7107,0.01,0.000303
7108,0.01,0.000303
7109,0.01,0.000303
7110,31.9,0.000303
7111,64.34,0.000303
7112,91.44,0.000303
7113,108.06,0.000303
7114,110.83,0.000303
7115,98.94,0.000303
7116,74.53,0.000303
7117,42.67,0.000303
7118,10.74,0.000303
7119,0.01,0.000303
7120,0.01,0.000303
7121,0.01,0.000303
7122,47.13,0.000303
7123,122.9,0.000303
7124,222.52,0.000303
7125,336.36,0.000303
7126,450.57,0.000303
7127,548.4,0.000303
7128,612.09,0.000303
7129,625.03,0.000303
7130,574.11,0.000303
7131,451.82,0.000303
7132,257.85,0.000303
7133,0.01,0.000303
7134,0.01,0.000303
7135,0.01,0.000303
7136,0.01,0.000303
7137,0.01,0.000303
7138,0.01,0.000303
7139,0.01,0.000303
7140,0.01,0.000303
7141,0.01,0.000303
7142,0.01,0.000303
7143,0.01,0.000303
7144,0.01,0.000303
7145,0.01,0.000303
7146,529.8,0.000303
7147,1042.97,0.000303
7148,1498.19,0.000303
7149,1858.06,0.000303
7150,2092.41,0.000303
7151,2181.08,0.000303
7152,2115.64,0.000303
7153,1900.11,0.000303
7154,1550.52,0.000303
7155,1093.37,0.000303
7156,563.3,0.000303
7157,0.01,0.000303
7158,0.01,0.000303
7159,0.01,0.000303
7160,0.01,0.000303
7161,0.01,0.000303
7162,0.01,0.000303
7163,0.01,0.000303
7164,0.01,0.000303
7165,0.01,0.000303
7166,0.01,0.000303
7167,0.01,0.000303
7168,0.01,0.000303
7169,0.01,0.000303
7170,479.67,0.000303
7171,918.21,0.000303
7172,1288.56,0.000303
7173,1568.46,0.000303
7174,1741.52,0.000303
7175,1797.9,0.000303
7176,1734.77,0.000303
7177,1556.3,0.000303
7178,1273.57,0.000303
7179,903.95,0.000303
7180,470.34,0.000303
7181,0.01,0.000303
7182,0.01,0.000303
7183,0.01,0.000303
7184,0.01,0.000303
7185,0.01,0.000303
7186,0.01,0.000303
7187,0.01,0.000303
7188,0.01,0.000303
7189,0.01,0.000303
7190,0.01,0.000303
7191,0.01,0.000303
7192,0.01,0.000303
7193,0.01,0.000303
7194,518.8,0.000303
7195,1002.05,0.000303
7196,1413.96,0.000303
7197,1724.09,0.000303
7198,1909.96,0.000303
7199,1959.02,0.000303
7200,1869.74,0.000303
7201,1651.74,0.000303
7202,1324.89,0.000303
7203,917.47,0.000303
7204,463.58,0.000303
7205,0.01,0.000303
7206,0.01,0.000303
7207,0.01,0.000303
7208,0.01,0.000303
7209,0.01,0.000303
7210,0.01,0.000303
7211,0.01,0.000303
7212,0.01,0.000303
7213,0.01,0.000303
7214,0.01,0.000303
7215,0.01,0.000303
7216,0.01,0.000303
7217,0.01,0.000303
7218,207.42,0.000303
7219,360.66,0.000303
7220,454.48,0.000303
7221,490.3,0.000303
7222,475.29,0.000303
7223,420.92,0.000303
7224,341.1,0.000303
7225,250.37,0.000303
7226,162.04,0.000303
7227,86.79,0.000303
7228,31.74,0.000303
7229,0.01,0.000303
7230,0.01,0.000303
7231,0.45,0.000303
7232,22.61,0.000303
7233,50.23,0.000303
7234,76.34,0.000303
7235,95.22,0.000303
7236,103.09,0.000303
7237,98.52,0.000303
7238,82.45,0.000303
7239,57.77,0.000303
7240,28.7,0.000303
7241,0.01,0.000303
7242,0.01,0.000303
7243,0.01,0.000303
7244,0.01,0.000303
7245,0.01,0.000303
7246,0.01,0.000303
7247,0.01,0.000303
7248,7.44,0.000303
7249,22.87,0.000303
7250,31.55,0.000303
7251,30.98,0.000303
7252,20.23,0.000303
7253,0.01,0.000303
7254,0.01,0.000303
7255,0.01,0.000303
7256,0.01,0.000303
7257,0.01,0.000303
7258,0.01,0.000303
7259,0.01,0.000303
7260,0.01,0.000303
7261,0.01,0.000303
7262,0.01,0.000303
7263,0.01,0.000303
7264,0.01,0.000303
7265,0.01,0.000303
7266,22,0.000303
7267,35.22,0.000303
7268,38.79,0.000303
7269,33.45,0.000303
7270,21.3,0.000303
7271,5.51,0.000303
7272,0.01,0.000303
7273,0.01,0.000303
7274,0.01,0.000303
7275,0.01,0.000303
7276,0.01,0.000303
7277,0.01,0.000303
7278,20.38,0.000303
7279,41.04,0.000303
7280,58.25,0.000303
7281,68.75,0.000303
7282,70.43,0.000303
7283,62.79,0.000303
7284,47.24,0.000303
7285,27.01,0.000303
7286,6.79,0.000303
7287,0.01,0.000303
7288,0.01,0.000303
7289,0.01,0.000303
7290,29.64,0.000303
7291,77.17,0.000303
7292,139.54,0.000303
7293,210.64,0.000303
7294,281.77,0.000303
7295,342.48,0.000303
7296,381.72,0.000303
7297,389.25,0.000303
7298,357.04,0.000303
7299,280.59,0.000303
7300,159.91,0.000303
7301,0.01,0.000303
7302,0.01,0.000303
7303,0.01,0.000303
7304,0.01,0.000303
7305,0.01,0.000303
7306,0.01,0.000303
7307,0.01,0.000303
7308,0.01,0.000303
7309,0.01,0.000303
7310,0.01,0.000303
7311,0.01,0.000303
7312,0.01,0.000303
7313,0.01,0.000303
7314,321.78,0.000303
7315,632.47,0.000303
7316,907.11,0.000303
7317,1123.22,0.000303
7318,1262.89,0.000303
7319,1314.3,0.000303
7320,1272.82,0.000303
7321,1141.31,0.000303
7322,929.82,0.000303
7323,654.6,0.000303
7324,336.7,0.000303
7325,0.01,0.000303
7326,0.01,0.000303
7327,0.01,0.000303
7328,0.01,0.000303
7329,0.01,0.000303
7330,0.01,0.000303
7331,0.01,0.000303
7332,0.01,0.000303
7333,0.01,0.000303
7334,0.01,0.000303
7335,0.01,0.000303
7336,0.01,0.000303
7337,0.01,0.000303
7338,279.85,0.000303
7339,534.73,0.000303
7340,749.03,0.000303
7341,910.06,0.000303
7342,1008.6,0.000303
7343,1039.31,0.000303
7344,1000.93,0.000303
7345,896.26,0.000303
7346,732.04,0.000303
7347,518.59,0.000303
7348,269.31,0.000303
7349,0.01,0.000303
7350,0.01,0.000303
7351,0.01,0.000303
7352,0.01,0.000303
7353,0.01,0.000303
7354,0.01,0.000303
7355,0.01,0.000303
7356,0.01,0.000303
7357,0.01,0.000303
7358,0.01,0.000303
7359,0.01,0.000303
7360,0.01,0.000303
7361,0.01,0.000303
7362,288.7,0.000303
7363,556.41,0.000303
7364,783.43,0.000303
7365,953.17,0.000303
7366,1053.61,0.000303
7367,1078.28,0.000303
7368,1026.84,0.000303
7369,905.08,0.000303
7370,724.33,0.000303
7371,500.45,0.000303
7372,252.29,0.000303
7373,0.01,0.000303
7374,0.01,0.000303
7375,0.01,0.000303
7376,0.01,0.000303
7377,0.01,0.000303
7378,0.01,0.000303
7379,0.01,0.000303
7380,0.01,0.000303
7381,0.01,0.000303
7382,0.01,0.000303
7383,0.01,0.000303
7384,0.01,0.000303
7385,0.01,0.000303
7386,109.09,0.000303
7387,189.18,0.000303
7388,237.77,0.000303
7389,255.83,0.000303
7390,247.34,0.000303
7391,218.46,0.000303
7392,176.56,0.000303
7393,129.24,0.000303
7394,83.41,0.000303
7395,44.56,0.000303
7396,16.25,0.000303
7397,0.01,0.000303
7398,0.01,0.000303
7399,0.23,0.000303
7400,11.45,0.000303
7401,25.35,0.000303
7402,38.41,0.000303
7403,47.77,0.000303
7404,51.56,0.000303
7405,49.13,0.000303
7406,40.99,0.000303
7407,28.63,0.000303
7408,14.18,0.000303
7409,0.01,0.000303
7410,0.01,0.000303
7411,0.01,0.000303
7412,0.01,0.000303
7413,0.01,0.000303
7414,0.01,0.000303
7415,0.01,0.000303
7416,3.59,0.000303
7417,10.98,0.000303
7418,15.09,0.000303
7419,14.77,0.000303
7420,9.61,0.000303
7421,0.01,0.000303
7422,0.01,0.000303
7423,0.01,0.000303
7424,0.01,0.000303
7425,0.01,0.000303
7426,0.01,0.000303
7427,0.01,0.000303
7428,0.01,0.000303
7429,0.01,0.000303
7430,0.01,0.000303
7431,0.01,0.000303
7432,0.01,0.000303
7433,0.01,0.000303
7434,9.92,0.000303
7435,15.8,0.000303
7436,17.34,0.000303
7437,14.89,0.000303
7438,9.44,0.000303
7439,2.44,0.000303
7440,0.01,0.000303
7441,0.01,0.000303
7442,0.01,0.000303
7443,0.01,0.000303
7444,0.01,0.000303
7445,0.01,0.000303
7446,8.72,0.000303
7447,17.48,0.000303
7448,24.69,0.000303
7449,29.01,0.000303
7450,29.57,0.000303
7451,26.24,0.000303
7452,19.64,0.000303
7453,11.18,0.000303
7454,2.8,0.000303
7455,0.01,0.000303
7456,0.01,0.000303
7457,0.01,0.000303
7458,11.95,0.000303
7459,30.95,0.000303
7460,55.66,0.000303
7461,83.56,0.000303
7462,111.16,0.000303
7463,134.35,0.000303
7464,148.89,0.000303
7465,150.96,0.000303
7466,137.66,0.000303
7467,107.55,0.000303
7468,60.93,0.000303
7469,0.01,0.000303
7470,0.01,0.000303
7471,0.01,0.000303
7472,0.01,0.000303
7473,0.01,0.000303
7474,0.01,0.000303
7475,0.01,0.000303
7476,0.01,0.000303
7477,0.01,0.000303
7478,0.01,0.000303
7479,0.01,0.000303
7480,0.01,0.000303
7481,0.01,0.000303
7482,111.69,0.000303
7483,217.9,0.000303
7484,310.17,0.000303
7485,381.14,0.000303
7486,425.22,0.000303
7487,439.05,0.000303
7488,421.8,0.000303
7489,375.15,0.000303
7490,303.12,0.000303
7491,211.61,0.000303
7492,107.92,0.000303
7493,0.01,0.000303
7494,0.01,0.000303
7495,0.01,0.000303
7496,0.01,0.000303
7497,0.01,0.000303
7498,0.01,0.000303
7499,0.01,0.000303
7500,0.01,0.000303
7501,0.01,0.000303
7502,0.01,0.000303
7503,0.01,0.000303
7504,0.01,0.000303
7505,0.01,0.000303
7506,78.23,0.000303
7507,147.8,0.000303
7508,204.67,0.000303
7509,245.79,0.000303
7510,269.17,0.000303
7511,274.02,0.000303
7512,260.64,0.000303
7513,230.44,0.000303
7514,185.79,0.000303
7515,129.89,0.000303
7516,66.55,0.000303
7517,0.01,0.000303
7518,0.01,0.000303
7519,0.01,0.000303
7520,0.01,0.000303
7521,0.01,0.000303
7522,0.01,0.000303
7523,0.01,0.000303
7524,0.01,0.000303
7525,0.01,0.000303
7526,0.01,0.000303
7527,0.01,0.000303
7528,0.01,0.000303
7529,0.01,0.000303
7530,56.73,0.000303
7531,107.18,0.000303
7532,147.84,0.000303
7533,176.11,0.000303
7534,190.47,0.000303
7535,190.59,0.000303
7536,177.32,0.000303
7537,152.58,0.000303
7538,119.11,0.000303
7539,80.2,0.000303
7540,39.37,0.000303
7541,0.01,0.000303
7542,0.01,0.000303
7543,0.01,0.000303
7544,0.01,0.000303
7545,0.01,0.000303
7546,0.01,0.000303
7547,0.01,0.000303
7548,0.01,0.000303
7549,0.01,0.000303
7550,0.01,0.000303
7551,0.01,0.000303
7552,0.01,0.000303
7553,0.01,0.000303
7554,10.05,0.000303
7555,16.48,0.000303
7556,19.52,0.000303
7557,19.71,0.000303
7558,17.8,0.000303
7559,14.59,0.000303
7560,10.87,0.000303
7561,7.28,0.000303
7562,4.26,0.000303
7563,2.04,0.000303
7564,0.66,0.000303
7565,0.01,0.000303
7566,0.01,0.000303
7567,0.02,0.000303
7568,0.21,0.000303
7569,0.31,0.000303
7570,0.24,0.000303
7571,-0.01,0.000303
7572,-0.32,0.000303
7573,-0.6,0.000303
7574,-0.76,0.000303
7575,-0.71,0.000303
7576,-0.45,0.000303
7577,-0.01,0.000303
7578,-0.01,0.000303
7579,-0.01,0.000303
7580,-0.01,0.000303
7581,-0.01,0.000303
7582,-0.01,0.000303
7583,-0.01,0.000303
7584,-0.31,0.000303
7585,-1.01,0.000303
7586,-1.49,0.000303
7587,-1.56,0.000303
7588,-1.09,0.000303
7589,-0.01,0.000303
7590,-0.01,0.000303
7591,-0.01,0.000303
7592,-0.01,0.000303
7593,-0.01,0.000303
7594,-0.01,0.000303
7595,-0.01,0.000303
7596,-0.01,0.000303
7597,-0.01,0.000303
7598,-0.01,0.000303
7599,-0.01,0.000303
7600,-0.01,0.000303
7601,-0.01,0.000303
7602,-2.25,0.000303
7603,-3.73,0.000303
7604,-4.25,0.000303
7605,-3.79,0.000303
7606,-2.49,0.000303
7607,-0.67,0.000303
7608,-0.01,0.000303
7609,-0.01,0.000303
7610,-0.01,0.000303
7611,-0.01,0.000303
7612,-0.01,0.000303
7613,-0.01,0.000303
7614,-3.01,0.000303
7615,-6.21,0.000303
7616,-9.05,0.000303
7617,-10.95,0.000303
7618,-11.5,0.000303
7619,-10.51,0.000303
7620,-8.1,0.000303
7621,-4.74,0.000303
7622,-1.23,0.000303
7623,-0.01,0.000303
7624,-0.01,0.000303
7625,-0.01,0.000303
7626,-5.83,0.000303
7627,-15.49,0.000303
7628,-28.6,0.000303
7629,-44.08,0.000303
7630,-60.19,0.000303
7631,-74.67,0.000303
7632,-84.91,0.000303
7633,-88.33,0.000303
7634,-82.62,0.000303
7635,-66.21,0.000303
7636,-38.46,0.000303
7637,-0.01,0.000303
7638,-0.01,0.000303
7639,-0.01,0.000303
7640,-0.01,0.000303
7641,-0.01,0.000303
7642,-0.01,0.000303
7643,-0.01,0.000303
7644,-0.01,0.000303
7645,-0.01,0.000303
7646,-0.01,0.000303
7647,-0.01,0.000303
7648,-0.01,0.000303
7649,-0.01,0.000303
7650,-99.15,0.000303
7651,-198.1,0.000303
7652,-288.79,0.000303
7653,-363.42,0.000303
7654,-415.22,0.000303
7655,-439.05,0.000303
7656,-431.96,0.000303
7657,-393.44,0.000303
7658,-325.56,0.000303
7659,-232.76,0.000303
7660,-121.57,0.000303
7661,-0.01,0.000303
7662,-0.01,0.000303
7663,-0.01,0.000303
7664,-0.01,0.000303
7665,-0.01,0.000303
7666,-0.01,0.000303
7667,-0.01,0.000303
7668,-0.01,0.000303
7669,-0.01,0.000303
7670,-0.01,0.000303
7671,-0.01,0.000303
7672,-0.01,0.000303
7673,-0.01,0.000303
7674,-123.92,0.000303
7675,-240.11,0.000303
7676,-341.02,0.000303
7677,-420.09,0.000303
7678,-472.01,0.000303
7679,-493.07,0.000303
7680,-481.35,0.000303
7681,-436.89,0.000303
7682,-361.67,0.000303
7683,-259.67,0.000303
7684,-136.67,0.000303
7685,-0.01,0.000303
7686,-0.01,0.000303
7687,-0.01,0.000303
7688,-0.01,0.000303
7689,-0.01,0.000303
7690,-0.01,0.000303
7691,-0.01,0.000303
7692,-0.01,0.000303
7693,-0.01,0.000303
7694,-0.01,0.000303
7695,-0.01,0.000303
7696,-0.01,0.000303
7697,-0.01,0.000303
7698,-175.62,0.000303
7699,-342.76,0.000303
7700,-488.71,0.000303
7701,-602.11,0.000303
7702,-673.93,0.000303
7703,-698.36,0.000303
7704,-673.36,0.000303
7705,-600.92,0.000303
7706,-486.91,0.000303
7707,-340.59,0.000303
7708,-173.83,0.000303
7709,-0.01,0.000303
7710,-0.01,0.000303
7711,-0.01,0.000303
7712,-0.01,0.000303
7713,-0.01,0.000303
7714,-0.01,0.000303
7715,-0.01,0.000303
7716,-0.01,0.000303
7717,-0.01,0.000303
7718,-0.01,0.000303
7719,-0.01,0.000303
