Hour,Total Load [W],Total Flow Rate [m3/s]
6670,-9974.288031,0.000505
6671,-9973.771447,0.000505
6672,-9973.249731,0.000505
6673,-9972.722885,0.000505
6674,-9972.190908,0.000505
6675,-9971.6538,0.000505
6676,-9971.111563,0.000505
6677,-9970.564196,0.000505
6678,-9970.011699,0.000505
6679,-9969.454074,0.000505
6680,-9968.891319,0.000505
6681,-9968.323436,0.000505
6682,-9967.750424,0.000505
6683,-9967.172285,0.000505
6684,-9966.589018,0.000505
6685,-9966.000623,0.000505
6686,-9965.407101,0.000505
6687,-9964.808453,0.000505
6688,-9964.204678,0.000505
6689,-9963.595776,0.000505
6690,-9962.981749,0.000505
6691,-9962.362597,0.000505
6692,-9961.738319,0.000505
6693,-9961.108916,0.000505
6694,-9960.474389,0.000505
6695,-9959.834737,0.000505
6696,-9959.189961,0.000505
6697,-9958.540062,0.000505
6698,-9957.88504,0.000505
6699,-9957.224894,0.000505
6700,-9956.559626,0.000505
6701,-9955.889236,0.000505
6702,-9955.213724,0.000505
6703,-9954.53309,0.000505
6704,-9953.847336,0.000505
6705,-9953.15646,0.000505
6706,-9952.460464,0.000505
6707,-9951.759347,0.000505
6708,-9951.053111,0.000505
6709,-9950.341755,0.000505
6710,-9949.625281,0.000505
6711,-9948.903687,0.000505
6712,-9948.176976,0.000505
6713,-9947.445146,0.000505
6714,-9946.708199,0.000505
6715,-9945.966135,0.000505
6716,-9945.218954,0.000505
6717,-9944.466656,0.000505
6718,-9943.709243,0.000505
6719,-9942.946713,0.000505
6720,-9942.179069,0.000505
6721,-9941.40631,0.000505
6722,-9940.628436,0.000505
6723,-9939.845448,0.000505
6724,-9939.057347,0.000505
6725,-9938.264132,0.000505
6726,-9937.465804,0.000505
6727,-9936.662364,0.000505
6728,-9935.853812,0.000505
6729,-9935.040149,0.000505
6730,-9934.221374,0.000505
6731,-9933.397489,0.000505
6732,-9932.568493,0.000505
6733,-9931.734387,0.000505
6734,-9930.895172,0.000505
6735,-9930.050847,0.000505
6736,-9929.201414,0.000505
6737,-9928.346873,0.000505
6738,-9927.487225,0.000505
6739,-9926.622468,0.000505
6740,-9925.752606,0.000505
6741,-9924.877636,0.000505
6742,-9923.997561,0.000505
6743,-9923.11238,0.000505
6744,-9922.222094,0.000505
6745,-9921.326704,0.000505
6746,-9920.426209,0.000505
6747,-9919.520611,0.000505
6748,-9918.60991,0.000505
6749,-9917.694105,0.000505
6750,-9916.773199,0.000505
6751,-9915.847191,0.000505
6752,-9914.916081,0.000505
6753,-9913.979871,0.000505
6754,-9913.03856,0.000505
6755,-9912.09215,0.000505
6756,-9911.14064,0.000505
6757,-9910.184031,0.000505
6758,-9909.222324,0.000505
6759,-9908.255519,0.000505
6760,-9907.283616,0.000505
6761,-9906.306617,0.000505
6762,-9905.324521,0.000505
6763,-9904.33733,0.000505
6764,-9903.345043,0.000505
6765,-9902.347661,0.000505
6766,-9901.345184,0.000505
6767,-9900.337614,0.000505
6768,-9899.324951,0.000505
6769,-9898.307195,0.000505
6770,-9897.284346,0.000505
6771,-9896.256406,0.000505
6772,-9895.223374,0.000505
6773,-9894.185252,0.000505
6774,-9893.14204,0.000505
6775,-9892.093738,0.000505
6776,-9891.040347,0.000505
6777,-9889.981867,0.000505
6778,-9888.918299,0.000505
6779,-9887.849644,0.000505
6780,-9886.775902,0.000505
6781,-9885.697074,0.000505
6782,-9884.61316,0.000505
6783,-9883.524161,0.000505
6784,-9882.430076,0.000505
6785,-9881.330908,0.000505
6786,-9880.226657,0.000505
6787,-9879.117322,0.000505
6788,-9878.002905,0.000505
6789,-9876.883406,0.000505
6790,-9875.758826,0.000505
6791,-9874.629165,0.000505
6792,-9873.494424,0.000505
6793,-9872.354603,0.000505
6794,-9871.209704,0.000505
6795,-9870.059726,0.000505
6796,-9868.904671,0.000505
6797,-9867.744538,0.000505
6798,-9866.579329,0.000505
6799,-9865.409044,0.000505
6800,-9864.233683,0.000505
6801,-9863.053248,0.000505
6802,-9861.867738,0.000505
6803,-9860.677156,0.000505
6804,-9859.4815,0.000505
6805,-9858.280771,0.000505
6806,-9857.074972,0.000505
6807,-9855.864101,0.000505
6808,-9854.648159,0.000505
6809,-9853.427148,0.000505
6810,-9852.201068,0.000505
6811,-9850.969919,0.000505
6812,-9849.733702,0.000505
6813,-9848.492417,0.000505
6814,-9847.246067,0.000505
6815,-9845.99465,0.000505
6816,-9844.738168,0.000505
6817,-9843.476621,0.000505
6818,-9842.21001,0.000505
6819,-9840.938335,0.000505
6820,-9839.661598,0.000505
6821,-9838.379799,0.000505
6822,-9837.092938,0.000505
6823,-9835.801016,0.000505
6824,-9834.504034,0.000505
6825,-9833.201993,0.000505
6826,-9831.894893,0.000505
6827,-9830.582735,0.000505
6828,-9829.26552,0.000505
6829,-9827.943248,0.000505
6830,-9826.615919,0.000505
6831,-9825.283535,0.000505
6832,-9823.946097,0.000505
6833,-9822.603605,0.000505
6834,-9821.256059,0.000505
6835,-9819.90346,0.000505
6836,-9818.54581,0.000505
6837,-9817.183108,0.000505
6838,-9815.815356,0.000505
6839,-9814.442554,0.000505
6840,-9813.064703,0.000505
6841,-9811.681803,0.000505
6842,-9810.293856,0.000505
6843,-9808.900861,0.000505
6844,-9807.502821,0.000505
6845,-9806.099735,0.000505
6846,-9804.691604,0.000505
6847,-9803.278428,0.000505
6848,-9801.86021,0.000505
6849,-9800.436949,0.000505
6850,-9799.008646,0.000505
6851,-9797.575301,0.000505
6852,-9796.136916,0.000505
6853,-9794.693492,0.000505
6854,-9793.245028,0.000505
6855,-9791.791527,0.000505
6856,-9790.332988,0.000505
6857,-9788.869412,0.000505
6858,-9787.4008,0.000505
6859,-9785.927153,0.000505
6860,-9784.448471,0.000505
6861,-9782.964756,0.000505
6862,-9781.476007,0.000505
6863,-9779.982227,0.000505
6864,-9778.483415,0.000505
6865,-9776.979573,0.000505
6866,-9775.4707,0.000505
6867,-9773.956799,0.000505
6868,-9772.437869,0.000505
6869,-9770.913912,0.000505
6870,-9769.384928,0.000505
6871,-9767.850918,0.000505
6872,-9766.311883,0.000505
6873,-9764.767823,0.000505
6874,-9763.21874,0.000505
6875,-9761.664634,0.000505
6876,-9760.105506,0.000505
6877,-9758.541357,0.000505
6878,-9756.972188,0.000505
6879,-9755.397999,0.000505
6880,-9753.818791,0.000505
6881,-9752.234565,0.000505
6882,-9750.645323,0.000505
6883,-9749.051063,0.000505
6884,-9747.451789,0.000505
6885,-9745.847499,0.000505
6886,-9744.238196,0.000505
6887,-9742.62388,0.000505
6888,-9741.004552,0.000505
6889,-9739.380212,0.000505
6890,-9737.750862,0.000505
6891,-9736.116502,0.000505
6892,-9734.477133,0.000505
6893,-9732.832756,0.000505
6894,-9731.183372,0.000505
6895,-9729.528982,0.000505
6896,-9727.869586,0.000505
6897,-9726.205186,0.000505
6898,-9724.535782,0.000505
6899,-9722.861375,0.000505
6900,-9721.181966,0.000505
6901,-9719.497556,0.000505
6902,-9717.808146,0.000505
6903,-9716.113736,0.000505
6904,-9714.414328,0.000505
6905,-9712.709922,0.000505
6906,-9711.000519,0.000505
6907,-9709.28612,0.000505
6908,-9707.566726,0.000505
6909,-9705.842338,0.000505
6910,-9704.112957,0.000505
6911,-9702.378584,0.000505
6912,-9700.639219,0.000505
6913,-9698.894863,0.000505
6914,-9697.145518,0.000505
6915,-9695.391183,0.000505
6916,-9693.631861,0.000505
6917,-9691.867552,0.000505
6918,-9690.098257,0.000505
6919,-9688.323977,0.000505
6920,-9686.544712,0.000505
6921,-9684.760465,0.000505
6922,-9682.971234,0.000505
6923,-9681.177023,0.000505
6924,-9679.37783,0.000505
6925,-9677.573658,0.000505
6926,-9675.764508,0.000505
6927,-9673.950379,0.000505
6928,-9672.131274,0.000505
6929,-9670.307192,0.000505
6930,-9668.478136,0.000505
6931,-9666.644106,0.000505
6932,-9664.805102,0.000505
6933,-9662.961127,0.000505
6934,-9661.11218,0.000505
6935,-9659.258263,0.000505
6936,-9657.399377,0.000505
6937,-9655.535522,0.000505
6938,-9653.6667,0.000505
6939,-9651.792911,0.000505
6940,-9649.914157,0.000505
6941,-9648.030439,0.000505
6942,-9646.141757,0.000505
6943,-9644.248112,0.000505
6944,-9642.349506,0.000505
6945,-9640.44594,0.000505
6946,-9638.537413,0.000505
6947,-9636.623928,0.000505
6948,-9634.705486,0.000505
6949,-9632.782086,0.000505
6950,-9630.853731,0.000505
6951,-9628.920422,0.000505
6952,-9626.982158,0.000505
6953,-9625.038942,0.000505
6954,-9623.090775,0.000505
6955,-9621.137656,0.000505
6956,-9619.179588,0.000505
6957,-9617.216571,0.000505
6958,-9615.248607,0.000505
6959,-9613.275696,0.000505
6960,-9611.297839,0.000505
6961,-9609.315037,0.000505
6962,-9607.327292,0.000505
6963,-9605.334605,0.000505
6964,-9603.336975,0.000505
6965,-9601.334406,0.000505
6966,-9599.326897,0.000505
6967,-9597.314449,0.000505
6968,-9595.297064,0.000505
6969,-9593.274742,0.000505
6970,-9591.247485,0.000505
6971,-9589.215294,0.000505
6972,-9587.17817,0.000505
6973,-9585.136113,0.000505
6974,-9583.089125,0.000505
6975,-9581.037207,0.000505
6976,-9578.98036,0.000505
6977,-9576.918585,0.000505
6978,-9574.851884,0.000505
6979,-9572.780256,0.000505
6980,-9570.703703,0.000505
6981,-9568.622227,0.000505
6982,-9566.535828,0.000505
6983,-9564.444507,0.000505
6984,-9562.348266,0.000505
6985,-9560.247105,0.000505
6986,-9558.141026,0.000505
6987,-9556.03003,0.000505
6988,-9553.914118,0.000505
6989,-9551.79329,0.000505
6990,-9549.667549,0.000505
6991,-9547.536894,0.000505
6992,-9545.401328,0.000505
6993,-9543.260851,0.000505
6994,-9541.115464,0.000505
6995,-9538.965169,0.000505
6996,-9536.809966,0.000505
6997,-9534.649857,0.000505
6998,-9532.484843,0.000505
6999,-9530.314925,0.000505
7000,-9528.140104,0.000505
7001,-9525.960381,0.000505
7002,-9523.775757,0.000505
7003,-9521.586234,0.000505
7004,-9519.391812,0.000505
7005,-9517.192493,0.000505
7006,-9514.988278,0.000505
7007,-9512.779167,0.000505
7008,-9510.565163,0.000505
7009,-9508.346266,0.000505
7010,-9506.122477,0.000505
7011,-9503.893798,0.000505
7012,-9501.660229,0.000505
7013,-9499.421772,0.000505
7014,-9497.178428,0.000505
7015,-9494.930198,0.000505
7016,-9492.677083,0.000505
7017,-9490.419085,0.000505
7018,-9488.156204,0.000505
7019,-9485.888442,0.000505
7020,-9483.6158,0.000505
7021,-9481.338279,0.000505
7022,-9479.05588,0.000505
7023,-9476.768605,0.000505
7024,-9474.476454,0.000505
7025,-9472.179429,0.000505
7026,-9469.877531,0.000505
7027,-9467.570761,0.000505
7028,-9465.25912,0.000505
7029,-9462.94261,0.000505
7030,-9460.621231,0.000505
7031,-9458.294986,0.000505
7032,-9455.963874,0.000505
7033,-9453.627898,0.000505
7034,-9451.287058,0.000505
7035,-9448.941356,0.000505
7036,-9446.590793,0.000505
7037,-9444.23537,0.000505
7038,-9441.875088,0.000505
7039,-9439.509949,0.000505
7040,-9437.139954,0.000505
7041,-9434.765103,0.000505
7042,-9432.385399,0.000505
7043,-9430.000842,0.000505
7044,-9427.611434,0.000505
7045,-9425.217176,0.000505
7046,-9422.818068,0.000505
7047,-9420.414113,0.000505
7048,-9418.005312,0.000505
7049,-9415.591666,0.000505
7050,-9413.173175,0.000505
7051,-9410.749842,0.000505
7052,-9408.321667,0.000505
7053,-9405.888653,0.000505
7054,-9403.450799,0.000505
7055,-9401.008107,0.000505
7056,-9398.560579,0.000505
7057,-9396.108216,0.000505
7058,-9393.651019,0.000505
7059,-9391.18899,0.000505
7060,-9388.722129,0.000505
7061,-9386.250437,0.000505
7062,-9383.773917,0.000505
7063,-9381.29257,0.000505
7064,-9378.806396,0.000505
7065,-9376.315397,0.000505
7066,-9373.819574,0.000505
7067,-9371.318929,0.000505
7068,-9368.813463,0.000505
7069,-9366.303177,0.000505
7070,-9363.788072,0.000505
7071,-9361.26815,0.000505
7072,-9358.743412,0.000505
7073,-9356.213859,0.000505
7074,-9353.679493,0.000505
7075,-9351.140315,0.000505
7076,-9348.596326,0.000505
7077,-9346.047527,0.000505
7078,-9343.493921,0.000505
7079,-9340.935507,0.000505
7080,-9338.372288,0.000505
7081,-9335.804265,0.000505
7082,-9333.231439,0.000505
7083,-9330.653811,0.000505
7084,-9328.071383,0.000505
7085,-9325.484156,0.000505
7086,-9322.892132,0.000505
7087,-9320.295311,0.000505
7088,-9317.693695,0.000505
7089,-9315.087286,0.000505
7090,-9312.476085,0.000505
7091,-9309.860092,0.000505
7092,-9307.23931,0.000505
7093,-9304.61374,0.000505
7094,-9301.983383,0.000505
7095,-9299.348241,0.000505
7096,-9296.708314,0.000505
7097,-9294.063605,0.000505
7098,-9291.414114,0.000505
7099,-9288.759843,0.000505
7100,-9286.100794,0.000505
7101,-9283.436967,0.000505
7102,-9280.768364,0.000505
7103,-9278.094986,0.000505
7104,-9275.416836,0.000505
7105,-9272.733913,0.000505
7106,-9270.04622,0.000505
7107,-9267.353758,0.000505
7108,-9264.656529,0.000505
7109,-9261.954533,0.000505
7110,-9259.247772,0.000505
7111,-9256.536248,0.000505
7112,-9253.819961,0.000505
7113,-9251.098914,0.000505
7114,-9248.373107,0.000505
7115,-9245.642543,0.000505
7116,-9242.907222,0.000505
7117,-9240.167146,0.000505
7118,-9237.422316,0.000505
7119,-9234.672734,0.000505
7120,-9231.918401,0.000505
7121,-9229.159319,0.000505
7122,-9226.395488,0.000505
7123,-9223.626911,0.000505
7124,-9220.853589,0.000505
7125,-9218.075523,0.000505
7126,-9215.292715,0.000505
7127,-9212.505166,0.000505
7128,-9209.712877,0.000505
7129,-9206.91585,0.000505
7130,-9204.114087,0.000505
7131,-9201.307589,0.000505
7132,-9198.496357,0.000505
7133,-9195.680392,0.000505
7134,-9192.859697,0.000505
7135,-9190.034273,0.000505
7136,-9187.20412,0.000505
7137,-9184.369241,0.000505
7138,-9181.529637,0.000505
7139,-9178.68531,0.000505
7140,-9175.836261,0.000505
7141,-9172.982491,0.000505
7142,-9170.124001,0.000505
7143,-9167.260794,0.000505
7144,-9164.392871,0.000505
7145,-9161.520234,0.000505
7146,-9158.642883,0.000505
7147,-9155.76082,0.000505
7148,-9152.874047,0.000505
7149,-9149.982565,0.000505
7150,-9147.086376,0.000505
7151,-9144.185481,0.000505
7152,-9141.279882,0.000505
7153,-9138.36958,0.000505
7154,-9135.454576,0.000505
7155,-9132.534873,0.000505
7156,-9129.610472,0.000505
7157,-9126.681373,0.000505
7158,-9123.74758,0.000505
7159,-9120.809092,0.000505
7160,-9117.865913,0.000505
7161,-9114.918042,0.000505
7162,-9111.965482,0.000505
7163,-9109.008235,0.000505
7164,-9106.046301,0.000505
7165,-9103.079683,0.000505
7166,-9100.108381,0.000505
7167,-9097.132398,0.000505
7168,-9094.151734,0.000505
7169,-9091.166392,0.000505
7170,-9088.176373,0.000505
7171,-9085.181679,0.000505
7172,-9082.18231,0.000505
7173,-9079.17827,0.000505
7174,-9076.169558,0.000505
7175,-9073.156177,0.000505
7176,-9070.138128,0.000505
7177,-9067.115413,0.000505
7178,-9064.088033,0.000505
7179,-9061.05599,0.000505
7180,-9058.019286,0.000505
7181,-9054.977922,0.000505
7182,-9051.931899,0.000505
7183,-9048.881219,0.000505
7184,-9045.825884,0.000505
7185,-9042.765896,0.000505
7186,-9039.701255,0.000505
7187,-9036.631964,0.000505
7188,-9033.558023,0.000505
7189,-9030.479436,0.000505
7190,-9027.396202,0.000505
7191,-9024.308324,0.000505
7192,-9021.215804,0.000505
7193,-9018.118642,0.000505
7194,-9015.016841,0.000505
7195,-9011.910403,0.000505
7196,-9008.799327,0.000505
7197,-9005.683618,0.000505
7198,-9002.563275,0.000505
7199,-8999.438301,0.000505
7200,-8996.308697,0.000505
7201,-8993.174464,0.000505
7202,-8990.035605,0.000505
7203,-8986.892121,0.000505
7204,-8983.744014,0.000505
7205,-8980.591285,0.000505
7206,-8977.433935,0.000505
7207,-8974.271967,0.000505
7208,-8971.105383,0.000505
7209,-8967.934183,0.000505
7210,-8964.758369,0.000505
7211,-8961.577943,0.000505
7212,-8958.392907,0.000505
7213,-8955.203263,0.000505
7214,-8952.009011,0.000505
7215,-8948.810153,0.000505
7216,-8945.606692,0.000505
7217,-8942.398629,0.000505
7218,-8939.185965,0.000505
7219,-8935.968703,0.000505
7220,-8932.746843,0.000505
7221,-8929.520387,0.000505
7222,-8926.289338,0.000505
7223,-8923.053697,0.000505
7224,-8919.813465,0.000505
7225,-8916.568644,0.000505
7226,-8913.319236,0.000505
7227,-8910.065242,0.000505
7228,-8906.806664,0.000505
7229,-8903.543505,0.000505
7230,-8900.275764,0.000505
7231,-8897.003445,0.000505
7232,-8893.726549,0.000505
7233,-8890.445077,0.000505
7234,-8887.159032,0.000505
7235,-8883.868414,0.000505
7236,-8880.573226,0.000505
7237,-8877.27347,0.000505
7238,-8873.969146,0.000505
7239,-8870.660257,0.000505
7240,-8867.346804,0.000505
7241,-8864.02879,0.000505
7242,-8860.706215,0.000505
7243,-8857.379082,0.000505
7244,-8854.047392,0.000505
7245,-8850.711147,0.000505
7246,-8847.370349,0.000505
7247,-8844.024999,0.000505
7248,-8840.675099,0.000505
7249,-8837.320651,0.000505
7250,-8833.961657,0.000505
7251,-8830.598118,0.000505
7252,-8827.230036,0.000505
7253,-8823.857412,0.000505
7254,-8820.48025,0.000505
7255,-8817.098549,0.000505
7256,-8813.712312,0.000505
7257,-8810.321541,0.000505
7258,-8806.926238,0.000505
7259,-8803.526403,0.000505
7260,-8800.12204,0.000505
7261,-8796.713149,0.000505
7262,-8793.299733,0.000505
7263,-8789.881793,0.000505
7264,-8786.45933,0.000505
7265,-8783.032348,0.000505
7266,-8779.600847,0.000505
7267,-8776.164829,0.000505
7268,-8772.724297,0.000505
7269,-8769.279251,0.000505
7270,-8765.829693,0.000505
7271,-8762.375626,0.000505
7272,-8758.917051,0.000505
7273,-8755.45397,0.000505
7274,-8751.986385,0.000505
7275,-8748.514297,0.000505
7276,-8745.037709,0.000505
7277,-8741.556621,0.000505
7278,-8738.071036,0.000505
7279,-8734.580956,0.000505
7280,-8731.086382,0.000505
7281,-8727.587317,0.000505
7282,-8724.083761,0.000505
7283,-8720.575717,0.000505
7284,-8717.063187,0.000505
7285,-8713.546172,0.000505
7286,-8710.024675,0.000505
7287,-8706.498696,0.000505
7288,-8702.968239,0.000505
7289,-8699.433304,0.000505
7290,-8695.893893,0.000505
7291,-8692.350009,0.000505
7292,-8688.801653,0.000505
7293,-8685.248827,0.000505
7294,-8681.691533,0.000505
7295,-8678.129772,0.000505
7296,-8674.563547,0.000505
7297,-8670.992859,0.000505
7298,-8667.417711,0.000505
7299,-8663.838103,0.000505
7300,-8660.254038,0.000505
7301,-8656.665517,0.000505
7302,-8653.072544,0.000505
7303,-8649.475118,0.000505
7304,-8645.873243,0.000505
7305,-8642.26692,0.000505
7306,-8638.65615,0.000505
7307,-8635.040937,0.000505
7308,-8631.42128,0.000505
7309,-8627.797184,0.000505
7310,-8624.168649,0.000505
7311,-8620.535677,0.000505
7312,-8616.89827,0.000505
7313,-8613.25643,0.000505
7314,-8609.610159,0.000505
7315,-8605.959458,0.000505
7316,-8602.304331,0.000505
7317,-8598.644777,0.000505
7318,-8594.9808,0.000505
7319,-8591.312401,0.000505
7320,-8587.639583,0.000505
7321,-8583.962346,0.000505
7322,-8580.280693,0.000505
7323,-8576.594626,0.000505
7324,-8572.904147,0.000505
7325,-8569.209257,0.000505
7326,-8565.509959,0.000505
7327,-8561.806254,0.000505
7328,-8558.098145,0.000505
7329,-8554.385632,0.000505
7330,-8550.668719,0.000505
7331,-8546.947407,0.000505
7332,-8543.221697,0.000505
7333,-8539.491593,0.000505
7334,-8535.757095,0.000505
7335,-8532.018206,0.000505
7336,-8528.274928,0.000505
7337,-8524.527262,0.000505
7338,-8520.775211,0.000505
7339,-8517.018776,0.000505
7340,-8513.25796,0.000505
7341,-8509.492763,0.000505
7342,-8505.723189,0.000505
7343,-8501.949239,0.000505
7344,-8498.170915,0.000505
7345,-8494.388219,0.000505
7346,-8490.601154,0.000505
7347,-8486.80972,0.000505
7348,-8483.01392,0.000505
7349,-8479.213755,0.000505
7350,-8475.409229,0.000505
7351,-8471.600342,0.000505
7352,-8467.787097,0.000505
7353,-8463.969496,0.000505
7354,-8460.14754,0.000505
7355,-8456.321232,0.000505
7356,-8452.490574,0.000505
7357,-8448.655567,0.000505
7358,-8444.816213,0.000505
7359,-8440.972515,0.000505
7360,-8437.124474,0.000505
7361,-8433.272093,0.000505
7362,-8429.415374,0.000505
7363,-8425.554317,0.000505
7364,-8421.688926,0.000505
7365,-8417.819203,0.000505
7366,-8413.945149,0.000505
7367,-8410.066766,0.000505
7368,-8406.184056,0.000505
7369,-8402.297022,0.000505
7370,-8398.405666,0.000505
7371,-8394.509988,0.000505
7372,-8390.609992,0.000505
7373,-8386.705679,0.000505
7374,-8382.797052,0.000505
7375,-8378.884112,0.000505
7376,-8374.966862,0.000505
7377,-8371.045303,0.000505
7378,-8367.119437,0.000505
7379,-8363.189267,0.000505
7380,-8359.254794,0.000505
7381,-8355.316021,0.000505
7382,-8351.372949,0.000505
7383,-8347.425581,0.000505
7384,-8343.473919,0.000505
7385,-8339.517964,0.000505
7386,-8335.557718,0.000505
7387,-8331.593185,0.000505
7388,-8327.624365,0.000505
7389,-8323.651261,0.000505
7390,-8319.673875,0.000505
7391,-8315.692208,0.000505
7392,-8311.706264,0.000505
7393,-8307.716043,0.000505
7394,-8303.721549,0.000505
7395,-8299.722782,0.000505
7396,-8295.719746,0.000505
7397,-8291.712442,0.000505
7398,-8287.700872,0.000505
7399,-8283.685038,0.000505
7400,-8279.664943,0.000505
7401,-8275.640588,0.000505
7402,-8271.611976,0.000505
7403,-8267.579108,0.000505
7404,-8263.541987,0.000505
7405,-8259.500615,0.000505
7406,-8255.454994,0.000505
7407,-8251.405125,0.000505
7408,-8247.351011,0.000505
7409,-8243.292655,0.000505
7410,-8239.230058,0.000505
7411,-8235.163221,0.000505
7412,-8231.092149,0.000505
7413,-8227.016841,0.000505
7414,-8222.937302,0.000505
7415,-8218.853531,0.000505
7416,-8214.765533,0.000505
7417,-8210.673308,0.000505
7418,-8206.57686,0.000505
7419,-8202.476189,0.000505
7420,-8198.371299,0.000505
7421,-8194.26219,0.000505
7422,-8190.148867,0.000505
7423,-8186.031329,0.000505
7424,-8181.909581,0.000505
7425,-8177.783623,0.000505
7426,-8173.653458,0.000505
7427,-8169.519087,0.000505
7428,-8165.380514,0.000505
7429,-8161.237741,0.000505
7430,-8157.090768,0.000505
7431,-8152.939599,0.000505
7432,-8148.784236,0.000505
7433,-8144.624681,0.000505
7434,-8140.460935,0.000505
7435,-8136.293002,0.000505
7436,-8132.120882,0.000505
7437,-8127.944579,0.000505
7438,-8123.764095,0.000505
7439,-8119.579431,0.000505
7440,-8115.39059,0.000505
7441,-8111.197574,0.000505
7442,-8107.000385,0.000505
7443,-8102.799025,0.000505
7444,-8098.593497,0.000505
7445,-8094.383803,0.000505
7446,-8090.169944,0.000505
7447,-8085.951923,0.000505
7448,-8081.729742,0.000505
7449,-8077.503403,0.000505
7450,-8073.272909,0.000505
7451,-8069.038262,0.000505
7452,-8064.799463,0.000505
7453,-8060.556516,0.000505
7454,-8056.309421,0.000505
7455,-8052.058182,0.000505
7456,-8047.8028,0.000505
7457,-8043.543278,0.000505
7458,-8039.279618,0.000505
7459,-8035.011822,0.000505
7460,-8030.739893,0.000505
7461,-8026.463832,0.000505
7462,-8022.183642,0.000505
7463,-8017.899324,0.000505
7464,-8013.610882,0.000505
7465,-8009.318317,0.000505
7466,-8005.021631,0.000505
7467,-8000.720828,0.000505
7468,-7996.415908,0.000505
7469,-7992.106874,0.000505
7470,-7987.793729,0.000505
7471,-7983.476474,0.000505
7472,-7979.155112,0.000505
7473,-7974.829646,0.000505
7474,-7970.500076,0.000505
7475,-7966.166406,0.000505
7476,-7961.828638,0.000505
7477,-7957.486774,0.000505
7478,-7953.140815,0.000505
7479,-7948.790766,0.000505
7480,-7944.436627,0.000505
7481,-7940.078401,0.000505
7482,-7935.71609,0.000505
7483,-7931.349696,0.000505
7484,-7926.979222,0.000505
7485,-7922.60467,0.000505
7486,-7918.226042,0.000505
7487,-7913.84334,0.000505
7488,-7909.456568,0.000505
7489,-7905.065726,0.000505
7490,-7900.670817,0.000505
7491,-7896.271843,0.000505
7492,-7891.868808,0.000505
7493,-7887.461712,0.000505
7494,-7883.050558,0.000505
7495,-7878.635349,0.000505
7496,-7874.216087,0.000505
7497,-7869.792774,0.000505
7498,-7865.365412,0.000505
7499,-7860.934003,0.000505
7500,-7856.498551,0.000505
7501,-7852.059056,0.000505
7502,-7847.615522,0.000505
7503,-7843.167951,0.000505
7504,-7838.716345,0.000505
7505,-7834.260706,0.000505
7506,-7829.801037,0.000505
7507,-7825.337339,0.000505
7508,-7820.869616,0.000505
7509,-7816.397869,0.000505
7510,-7811.922101,0.000505
7511,-7807.442314,0.000505
7512,-7802.958511,0.000505
7513,-7798.470693,0.000505
7514,-7793.978863,0.000505
7515,-7789.483023,0.000505
7516,-7784.983176,0.000505
7517,-7780.479324,0.000505
7518,-7775.97147,0.000505
7519,-7771.459615,0.000505
7520,-7766.943761,0.000505
7521,-7762.423912,0.000505
7522,-7757.90007,0.000505
7523,-7753.372236,0.000505
7524,-7748.840414,0.000505
7525,-7744.304605,0.000505
7526,-7739.764812,0.000505
7527,-7735.221037,0.000505
7528,-7730.673283,0.000505
7529,-7726.121551,0.000505
7530,-7721.565845,0.000505
7531,-7717.006166,0.000505
7532,-7712.442518,0.000505
7533,-7707.874901,0.000505
7534,-7703.303319,0.000505
7535,-7698.727774,0.000505
7536,-7694.148269,0.000505
7537,-7689.564805,0.000505
7538,-7684.977385,0.000505
7539,-7680.386012,0.000505
7540,-7675.790687,0.000505
7541,-7671.191413,0.000505
7542,-7666.588193,0.000505
7543,-7661.981029,0.000505
7544,-7657.369923,0.000505
7545,-7652.754877,0.000505
7546,-7648.135895,0.000505
7547,-7643.512977,0.000505
7548,-7638.886128,0.000505
7549,-7634.255349,0.000505
7550,-7629.620642,0.000505
7551,-7624.98201,0.000505
7552,-7620.339455,0.000505
7553,-7615.69298,0.000505
7554,-7611.042587,0.000505
7555,-7606.388278,0.000505
7556,-7601.730056,0.000505
7557,-7597.067923,0.000505
7558,-7592.401882,0.000505
7559,-7587.731935,0.000505
7560,-7583.058085,0.000505
7561,-7578.380333,0.000505
7562,-7573.698682,0.000505
7563,-7569.013136,0.000505
7564,-7564.323695,0.000505
7565,-7559.630362,0.000505
7566,-7554.933141,0.000505
7567,-7550.232032,0.000505
7568,-7545.52704,0.000505
7569,-7540.818166,0.000505
7570,-7536.105412,0.000505
7571,-7531.388781,0.000505
7572,-7526.668275,0.000505
7573,-7521.943898,0.000505
7574,-7517.21565,0.000505
7575,-7512.483536,0.000505
7576,-7507.747556,0.000505
7577,-7503.007714,0.000505
7578,-7498.264012,0.000505
7579,-7493.516452,0.000505
7580,-7488.765038,0.000505
7581,-7484.009771,0.000505
7582,-7479.250653,0.000505
7583,-7474.487688,0.000505
7584,-7469.720877,0.000505
7585,-7464.950223,0.000505
7586,-7460.175729,0.000505
7587,-7455.397398,0.000505
7588,-7450.61523,0.000505
7589,-7445.82923,0.000505
7590,-7441.039399,0.000505
7591,-7436.24574,0.000505
7592,-7431.448255,0.000505
7593,-7426.646947,0.000505
7594,-7421.841818,0.000505
7595,-7417.032871,0.000505
7596,-7412.220108,0.000505
7597,-7407.403533,0.000505
7598,-7402.583146,0.000505
7599,-7397.758951,0.000505
7600,-7392.93095,0.000505
